damage,year,month,targetspp,point_x,point_y,bear_abund,landcover_2,altitude,human_population,dist_to_forest,dist_to_town,livestock_killed,shannondivindex,prop_arable,prop_orchards,prop_pasture,prop_ag_mo,prop_seminatural,prop_deciduous,prop_coniferous,prop_mixedforest,prop_grassland,prop_for_regen,openhab_10k,forest_10k,urban_10k,heteroag_10k,ag_10k,shdi_10k,s.bear_abund,s.altitude,s.dist_to_town,s.dist_to_forest
1,2010,11,bovine,626865,480072,25,Hetero_ag,620,57,57.076917,322.861844,2,1.2084,0,0,16.261,1.138,0.08,39.082,1.294,40.521,0,1.625,-0.367714048,0.2715383,-0.308697999,-0.367714048,-0.622584975,1.745956934,0.010261545,-0.740410701,-0.660538115,-0.30517347
1,2010,11,bovine,627254,480746,25,Forests,597,89,0,170.107734,6,1.52473,0,0,12.033,41.811,4.064,23.526,0,11.741,0,0,0.093200856,-0.110262541,-0.081008619,0.093200856,-0.622584975,1.42073517,0.010261545,-0.797102117,-0.736868377,-0.434991409
1,2010,10,bovine,627681,480462,25,Hetero_ag,579,247,15.368248,240.96692,6,1.52473,0,0,12.033,41.811,4.064,23.526,0,11.741,0,0,0.340856669,-0.248552674,0.181709858,0.340856669,-0.622584975,1.717016525,0.010261545,-0.921420043,-0.908923316,-0.434991409
1,2010,10,bovine,627681,480462,25,Hetero_ag,579,247,15.368248,240.96692,6,1.52473,0,0,12.033,41.811,4.064,23.526,0,11.741,0,0,0.340856669,-0.248552674,0.181709858,0.340856669,-0.622584975,1.717016525,0.010261545,-0.921420043,-0.908923316,-0.434991409
1,2010,11,bovine,627681,480462,25,Hetero_ag,579,247,15.368248,240.96692,6,1.52473,0,0,12.033,41.811,4.064,23.526,0,11.741,0,0,0.340856669,-0.248552674,0.181709858,0.340856669,-0.622584975,1.717016525,0.010261545,-0.921420043,-0.908923316,-0.434991409
1,2010,4,bovine,640094,470795,26,Forests,574,4,0,0,5,1.107544,0,0,5.659,0,27.05,54.671,0,12.62,0,0,-0.223248108,0.274544592,-0.536387379,-0.223248108,-0.618695935,0.538213189,-0.182853082,-0.893807693,-0.018880447,-0.343196264
1,2010,4,bovine,639565,471564,26,Hetero_ag,687,22,21.744567,906.308489,5,1.107544,0,0,5.659,0,27.05,54.671,0,12.62,0,0,-0.732318375,0.382771631,-0.536387379,-0.732318375,-0.381464502,0.279513137,-0.182853082,-0.411001589,-0.152913509,-0.434991409
1,2010,4,bovine,640440,470159,26,Forests,644,33,0,565.852357,5,1.107544,0,0,5.659,0,27.05,54.671,0,12.62,0,0,-0.092540906,0.376759046,-0.536387379,-0.092540906,-0.622584975,0.418146506,-0.182853082,-0.692152194,-0.021833313,-0.434991409
1,2010,4,bovine,640603,469898,26,Forests,634,33,0,469.172295,5,1.107544,0,0,5.659,0,27.05,54.671,0,12.62,0,0,-0.044385642,0.424859895,-0.536387379,-0.044385642,-0.622584975,0.300556679,-0.182853082,-0.626225125,-0.031337997,-0.434991409
1,2010,4,bovine,640096,470790,26,Forests,574,20,0,0,5,1.107544,0,0,5.659,0,27.05,54.671,0,12.62,0,0,-0.223248108,0.274544592,-0.536387379,-0.223248108,-0.618695935,0.538213189,-0.182853082,-0.893807693,-0.018880447,-0.343196264
