Damage,Year,Month,Targetspp,POINT_X,POINT_Y,Bear_abund,Landcover_code,Altitude,Human_population,Dist_to_forest,Dist_to_town,Livestock_killed,ShannonDivIndex,prop_arable,prop_orchards,prop_pasture,prop_ag_mosaic,prop_seminatural,prop_deciduous,prop_coniferous,prop_mixedforest,prop_grassland,prop_for_regen
1,2016,7,alte,560566.9235,503616.2544,25,324,766,0,71.093485,2533.733494,2,1.237135,0,0,11.124,0,1.385,53.691,0,0,15.439,18.361
0,2014,0,,560581.8696,573024.4519,20,231,1101,36,177.677808,919.535068,1,1.309888,0,0,12.129,0,0,0,46.219,1.222,17.794,22.636
0,2011,0,,560691.9413,535695.8045,30,312,877,0,0,2016.331839,0,0.469663,0,0,0.793,0,0,0,84.092,0,0,15.115
1,2016,6,bovine,560692.6062,503839.7532,25,231,773,0,228.71533,2766.330785,3,1.130786,0,0,35.844,0,0,42.813,0,0,19.172,2.172
0,2008,0,,560693.8987,550171.176,17,211,705,0,2776.956828,890.943786,0,0.685308,76.396,0,0,6.492,0,0,0,0,0,0
0,2011,0,,560730.0353,506477.538,25,311,723,0,0,3580.544331,0,0.420814,0,0,14.891,0,0,85.109,0,0,0,0
0,2014,0,,560789.0967,596568.0431,0,312,1128,0,0,3676.580454,0,1.035533,0,0,0,0,0,0,47.695,0,33.177,19.128
1,2010,6,alte,560799,488957,25,112,559,95,1549.596602,0,1,1.243309,49.818,0,26.941,0,0,1.661,0,0,0,0
1,2015,8,bovine,560807,497923,25,231,910,0,50.59033,2353.938662,2,0.576602,0,0,26.342,0,0,73.658,0,0,0,0
1,2014,6,alte,560814,507888,56,231,693,0,84.507581,2495.807544,1,0.792349,0,0,17.743,0,0,73.085,0,7.88,1.291,0
0,2013,0,,560831.7015,602677.5589,0,312,1322,0,0,3708.982139,1,1.001486,0,0,0,0,0,0,43.044,9.492,46.112,1.352
1,2012,8,ovine,560839,498159,25,231,915,0,90.071393,2513.355144,2,0.576602,0,0,26.342,0,0,73.658,0,0,0,0
1,2010,5,alte,560845,496665,38,231,889,0,85.480376,1587.047585,6,0.711895,0,0,52.987,0,0,46.665,0,0,0,0.348
1,2015,10,bovine,560854.82,503547.84,25,311,764,0,0,2625.85707,2,1.237135,0,0,11.124,0,1.385,53.691,0,0,15.439,18.361
0,2008,0,,560866.8453,552901.9049,16,211,762,0,1144.948941,555.943656,0,0.741771,75.659,0,8.385,0,0,0,15.213,0,0,0
0,2014,0,,560910.3024,573132.8099,20,324,1069,36,269.166005,584.571867,0,1.577345,0,0,28.739,0,12.31,0,17.519,0,0.365,25.986
0,2008,0,,560920.4106,490145.3042,25,131,541,28,1785.099886,527.674014,0,0.67498,74.166,0,0,0,0,0,0,0,0,0
0,2014,0,,560931.4436,564623.4917,32,112,757,1412,2363.120514,0,0,0.992708,48.808,0,0,0.003,13.918,0,0,0,0,0
1,2012,8,bovine,560966,509596,56,231,706,0,46.282295,1158.452237,4,1.093377,0,0,37.42,0,0,33.491,0,29.09,0,0
0,2013,0,,561025.2366,591776.6877,0,321,1257,0,12.793653,1540.803924,0,1.088941,0,0,0,11.155,0,0,18.661,0,60.451,9.733
0,2014,0,,561117.8217,479299.2322,7,211,509,11,2784.859851,632.961754,0,0.401261,89.216,0,2.575,0,0,0,0,0,0,0
1,2010,4,bovine,561125,508749,56,231,751,0,124.262524,1598.425538,4,1.093377,0,0,37.42,0,0,33.491,0,29.09,0,0
1,2012,9,bovine,561136,511028,56,242,644,3,88.678012,851.495848,2,1.457861,0,0,40.255,7.616,11.71,22.217,0,18.201,0,0
1,2012,8,bovine,561195,509351,56,231,756,0,110.461504,1097.232017,4,1.093377,0,0,37.42,0,0,33.491,0,29.09,0,0
1,2013,6,alte,561200,534211,30,231,796,0,41.593014,1330.205655,2,1.149627,19.545,0,36.786,0,2.684,0,40.985,0,0,0
0,2011,0,,561201.6698,507855.2873,56,311,709,0,0,2363.584238,4,1.093377,0,0,37.42,0,0,33.491,0,29.09,0,0
1,2009,9,bovine,561209,508988,38,231,795,0,27.12749,1355.019319,4,1.093377,0,0,37.42,0,0,33.491,0,29.09,0,0
0,2013,0,,561227.1437,524018.5162,30,312,1182,0,0,6679.031734,0,0.792176,0,0,0,0,0,0,66.061,0,5.572,28.367
0,2008,0,,561255.5183,582173.7506,0,231,1527,0,141.365432,4053.279029,0,0.24976,0,0,6.842,0,0,0,93.156,0,0.002,0
0,2014,0,,561271.3813,541696.707,17,211,661,958,2616.67739,89.216984,0,0.787306,19.726,0,0,0,0,0,0,0,0,0
0,2016,0,,561328.6195,586782.5164,0,312,1369,0,0,1650.014741,0,0.630357,0,0,0,0,0,0,67.531,0,32.469,0
0,2013,0,,561370.3094,489973.5167,25,211,566,0,2149.263128,616.016013,0,0.67498,74.166,0,0,0,0,0,0,0,0,0
0,2014,0,,561379.6482,560531.4288,16,211,784,0,2577.232883,1556.706067,0,0.353988,91.342,0,3.832,0,0,0,0,0,4.825,0
0,2011,0,,561382.3269,515529.1118,56,311,985,0,0,4583.984052,0,0.797085,0,0,0,0,0,71.642,0,19.679,7.903,0.776
0,2008,0,,561444.4091,568204.8461,32,211,788,126,7.876372,265.855226,0,1.710239,21.086,0,0,10.354,32.83,10.036,7.179,0,0,17.121
1,2014,5,bovine,561455,531282,30,231,861,0,66.314508,2510.743825,1,0.731548,0,0,39.223,0,0,0,59.504,0,0,1.273
0,2016,0,,561507.4677,543051.5327,17,112,672,570,2455.029277,147.286177,0,0.643669,65.598,0,0,0,0,0,0,0,0,0
0,2013,0,,561516.5925,498422.2388,38,311,852,0,0,2400.820681,0,0.48787,0,0,19.114,0,0,80.886,0,0,0,0
0,2013,0,,561581.8646,607060.4751,21,312,771,0,0,682.671613,0,1.200376,0,0,0,8.736,0,10.114,60.943,7.057,13.15,0
0,2013,0,,561607.3694,594566.172,0,321,1100,0,12.506396,1537.894629,0,0.691446,0,0,0,0.556,0,0,29.022,0,69.324,1.098
0,2008,0,,561640.6789,510238.3284,56,313,657,8,0,328.754772,2,1.457861,0,0,40.255,7.616,11.71,22.217,0,18.201,0,0
0,2008,0,,561676.3928,501235.8991,25,311,855,0,0,2391.717584,0,0.363709,0,0,11.211,0,0.178,88.612,0,0,0,0
0,2014,0,,561764.7638,576877.3418,20,312,1190,0,0,1395.943696,0,0.612288,0,0,0,0,0,0,81.776,0,11.732,5.942
1,2016,7,bovine,561816.1644,504360.0853,38,231,814,0,49.370136,1694.545651,1,0.933401,0,0,40.545,1.929,0,52.604,0,0,0,4.818
0,2013,0,,561839.2444,574097.4771,20,321,1043,40,81.452887,322.46479,1,0.960266,0,0,0.002,0,0.205,0,69.814,0,16.047,1.356
0,2013,0,,561867.5909,475978.1561,7,211,504,194,3440.887175,458.13173,0,0.046847,99.195,0,0,0,0,0,0,0,0,0
0,2011,0,,561869.4133,474610.5749,7,112,503,255,2105.026238,0,0,0.833396,68.317,0,11.752,0,0,0,0,0,0,0
1,2016,5,bovine,561871,535004,30,231,796,4,43.39057,806.95567,2,1.149627,19.545,0,36.786,0,2.684,0,40.985,0,0,0
0,2011,0,,561873.7931,485029.7664,9,112,523,14524,2087.869631,0,0,1.049477,9.502,0,10.56,0,0,0,0,0,0,0
0,2014,0,,561894.5029,608643.506,21,242,610,86,258.900842,59.675322,0,1.666553,0,0,0,22.905,24.133,6.131,14.709,25.441,0,0.068
1,2009,7,bovine,561949,511145,56,311,694,3,0,598.413886,2,1.457861,0,0,40.255,7.616,11.71,22.217,0,18.201,0,0
0,2011,0,,561959.9072,550583.913,17,211,725,0,3443.333381,1255.452126,0,0.23456,94.755,0,0,0,3.987,0,0,0,0,0
1,2009,8,bovine,562007,496199,38,324,726,0,48.520817,340.571274,5,1.196456,0.295,0,21.833,0,10.048,57.381,0,0,0,7.823
0,2011,0,,562087.2892,544887.7397,17,211,685,0,3031.274281,1366.909314,0,0.033836,99.455,0,0.545,0,0,0,0,0,0,0
0,2011,0,,562099.5856,579666.3363,0,312,1569,0,0,2949.072638,0,1.038239,0,0,0,0,0,0,64.19,0,11.938,8.962
0,2014,0,,562100.1837,518397.8869,56,311,1182,0,0,4303.540972,0,0.824762,0,0,0,0,0,75.914,4.34,1.042,6.125,12.579
0,2013,0,,562120.5502,580459.4422,0,312,1645,0,0,2911.689442,0,0.741623,0,0,0.764,0,0,0,61.658,0,36.785,0.793
0,2014,0,,562132.8169,476524.2534,7,211,505,0,4027.05155,832.516753,0,0.046847,99.195,0,0,0,0,0,0,0,0,0
1,2012,9,alte,562200,604011,21,321,1150,0,461.369919,2176.272312,1,0.720666,0,0,0,0,0,0,25.989,3.728,70.284,0
1,2012,7,bovine,562201,507651,38,311,691,0,0,2096.431342,2,0.684861,0,0,34.97,0,0,64.354,0,0,0,0
0,2013,0,,562211.1446,559830.7926,16,211,843,0,2322.254776,2549.847437,0,0.353988,91.342,0,3.832,0,0,0,0,0,4.825,0
0,2016,0,,562281.201,577763.6906,0,312,1638,0,0,2401.202187,0,1.038239,0,0,0,0,0,0,64.19,0,11.938,8.962
1,2010,4,ovine,562336,573900,20,321,942,1,76.47169,42.401762,1,0.960266,0,0,0.002,0,0.205,0,69.814,0,16.047,1.356
0,2008,0,,562373.3251,540520.4206,17,112,696,5907,1330.419669,0,0,0.787306,19.726,0,0,0,0,0,0,0,0,0
0,2013,0,,562392.9072,487698.5032,25,211,528,51,3047.8378,581.537931,0,1.069813,40.183,0,17.038,0,0,0,0,0,0,0
0,2014,0,,562420.9093,535022.2549,30,312,787,3,0,352.877362,2,1.149627,19.545,0,36.786,0,2.684,0,40.985,0,0,0
1,2014,6,bovine,562434,532134,30,231,755,0,532.534455,1901.291077,1,1.415743,9.367,0,45.474,0,9.23,0,19.41,0,0,16.518
0,2008,0,,562515.2649,528910.3525,30,231,935,0,292.783593,2836.31561,0,0.520522,0,0,19.523,0,0,0,80.046,0,0,0.43
0,2014,0,,562574.5839,534494.9676,30,211,741,4,411.950842,0,2,1.149627,19.545,0,36.786,0,2.684,0,40.985,0,0,0
0,2014,0,,562576.7658,589156.203,0,243,915,0,88.843756,1333.812866,0,0.720077,0,0,0,0,23.877,0,72.433,0,1.132,0
0,2011,0,,562658.2065,552358.0981,16,211,730,342,2110.40419,109.15094,0,0.4182,85.258,0,0,0,0,0,0,0,0,0
1,2009,8,bovine,562840,496597,38,243,668,0,175.142738,330.664846,5,1.196456,0.295,0,21.833,0,10.048,57.381,0,0,0,7.823
0,2013,0,,562843.2004,528629.8166,30,312,839,0,0,2905.965538,0,0.520522,0,0,19.523,0,0,0,80.046,0,0,0.43
1,2009,8,bovine,562853,496514,38,243,671,0,256.7478,246.851682,5,1.196456,0.295,0,21.833,0,10.048,57.381,0,0,0,7.823
0,2016,0,,562939.7733,539312.5926,17,211,676,792,731.638382,266.047112,0,1.260652,55.823,0,4.926,2.43,18.054,0,16.273,0,0,0
0,2011,0,,562945.8346,551140.4315,17,211,742,0,2990.221019,1279.850482,0,0.468413,87.145,0,0,0,4.774,0,0,0,0,0
0,2011,0,,562961.7038,555336.4025,16,211,844,0,440.944067,1171.282111,0,0.766561,73.055,0,0,0,11.495,0,0,0,0,0
0,2011,0,,562987.7287,556778.6211,16,231,893,0,375.080897,1459.988353,0,0.89716,71.271,0,10.746,0,14.598,0,1.001,0,0,0
0,2016,0,,563083.454,532117.9335,30,211,727,0,1125.754671,1342.233587,0,0.931938,69.195,0,16.015,8.404,6.386,0,0,0,0,0
0,2011,0,,563094.8707,572908.8849,20,312,1025,0,0,688.539181,1,0.859057,0,0,9.17,0,0.58,0,72.668,0,0,15.051
0,2011,0,,563095.9278,531396.3915,30,231,740,0,603.839808,1044.206043,0,0.780585,49.952,0,48.286,0,0,0,0.58,0,0,0
1,2009,6,bovine,563114,504715,38,231,688,34,61.068516,721.46332,3,1.85693,28.766,0,8.934,18.972,2.452,8.026,0,0,0,3.948
0,2013,0,,563140.3867,553353.9166,16,211,756,0,1425.309755,258.435477,1,0.669731,74.58,0,0,0,3.553,0,0,0,0,0
1,2013,6,bovine,563147,503783,38,242,600,195,46.499101,328.829881,3,1.85693,28.766,0,8.934,18.972,2.452,8.026,0,0,0,3.948
0,2016,0,,563231.451,546647.1236,17,211,728,388,1900.395296,391.255452,0,1.113243,64.039,0,10.638,0,5.097,0,0,0,0,0
0,2008,0,,563251.6327,509351.2998,38,311,746,0,0,1096.04853,0,1.384923,8.495,0,38.688,0,7.107,33.791,0,0,0,0
0,2014,0,,563307.3732,547891.2564,17,112,745,82,1285.815444,0,1,0.874874,72.322,0,2.988,3.933,1.412,0,0.709,0,0,0
0,2013,0,,563355.9475,471985.6926,0,211,505,0,2080.541915,1127.909651,0,0.517887,83.541,0,2.533,0,0,0,0,0,0,0
0,2008,0,,563436.6538,591435.9969,0,312,904,0,0,1046.877549,0,1.012844,0,0,0,0,2.681,0,62.325,0,22.239,12.155
1,2015,8,bovine,563523,573178,32,312,961,0,0,1055.348062,1,0.859057,0,0,9.17,0,0.58,0,72.668,0,0,15.051
0,2008,0,,563645.4239,544358.1525,17,211,708,588,1781.075949,227.974704,0,0.61124,82.116,0,2.015,3.12,0,0,0,0,0,0
0,2014,0,,563707.0114,470540.194,0,211,510,0,2867.409168,1163.753184,0,0.530157,77.742,0,22.258,0,0,0,0,0,0,0
0,2016,0,,563710.1356,539697.3714,17,242,750,28,33.986947,518.275461,0,1.260652,55.823,0,4.926,2.43,18.054,0,16.273,0,0,0
1,2013,5,ovine,563723,509766,38,231,804,0,16.108438,1309.390457,1,0.923751,2.97,0,37.229,0,0,55.908,0,0,0,0
0,2013,0,,563751.6694,574703.5178,20,312,1284,0,0,1670.121661,0,0.603836,0,0,8.236,0,0,0,83.308,0,7.103,1.353
0,2013,0,,563780.2533,482881.3834,7,211,526,0,4130.116805,977.345921,0,0.131575,97.294,0,0,0,0,0,0,0,0,0
0,2014,0,,564002.2097,513570.3828,38,313,765,0,0,2142.494731,0,1.020726,24.727,0,1.659,0,0,57.899,0,15.715,0,0
0,2013,0,,564003.0748,554630.6209,16,211,761,201,1609.840764,124.139959,0,0.766561,73.055,0,0,0,11.495,0,0,0,0,0
0,2014,0,,564068.7388,517078.4365,30,313,1049,0,0,2023.180266,0,0.777801,0,0,0,0,0,25.92,4.488,68.954,0,0.637
0,2011,0,,564103.121,562062.5187,32,324,910,0,174.181747,2767.460555,1,1.40668,10.213,0,21.594,0,0.049,0,46.373,0,11.35,10.421
0,2008,0,,564105.41,485634.642,54,211,536,121,4214.636925,652.479966,0,0.601207,71.105,0,0,0,0,0,0,0,0,0
0,2013,0,,564105.6188,565941.2574,32,324,989,0,82.156565,1773.011153,0,1.623704,9.086,0,13.066,0,34.397,0,0,19.572,4.233,19.647
0,2008,0,,564163.7868,569590.2992,32,313,963,0,0,973.363868,0,1.567109,0,0,0,0,17.69,0,10.323,22.169,25.488,24.33
0,2008,0,,564225.3391,605843.4055,21,243,737,3,95.266381,102.326059,0,1.370903,0,0,6.461,0,42.14,10.482,0,34.189,2.583,0
0,2011,0,,564241.421,536968.4556,20,211,723,0,424.359353,1037.212578,0,1.28608,52.116,0,27.03,5.147,4.212,0,9.157,0,0,0
0,2014,0,,564316.6811,573041.6672,32,312,1035,0,0,1391.254303,1,0.859057,0,0,9.17,0,0.58,0,72.668,0,0,15.051
0,2013,0,,564354.408,573954.686,32,312,1285,0,0,2035.155772,0,0.603836,0,0,8.236,0,0,0,83.308,0,7.103,1.353
1,2015,8,alte,564375,552985,16,112,749,30,2128.647539,0,1,0.669731,74.58,0,0,0,3.553,0,0,0,0,0
1,2008,9,bovine,564395,505393,41,211,613,647,894.303628,0,3,1.85693,28.766,0,8.934,18.972,2.452,8.026,0,0,0,3.948
0,2013,0,,564419.7345,513792.6693,38,313,767,0,0,1701.682605,0,0.701457,0,0,3.501,0,0,14.22,0,78.731,0,3.548
0,2008,0,,564467.9124,574861.1219,0,312,1561,0,0,2380.429276,0,0.603836,0,0,8.236,0,0,0,83.308,0,7.103,1.353
0,2011,0,,564518.7727,555901.0279,16,211,770,401,2009.328586,4.889695,0,0.89716,71.271,0,10.746,0,14.598,0,1.001,0,0,0
1,2016,3,ovine,564519.4876,534027.679,30,112,667,336,2200.839475,0,1,1.072055,61.415,0,15.83,0,7.465,0,0,0,0,0
0,2014,0,,564580.8142,567126.2425,32,313,1001,0,0,2554.93649,0,1.623704,9.086,0,13.066,0,34.397,0,0,19.572,4.233,19.647
1,2015,5,bovine,564614,547709,17,231,798,14,253.786509,548.586055,1,0.874874,72.322,0,2.988,3.933,1.412,0,0.709,0,0,0
1,2012,7,bovine,564621,562662,32,312,994,0,0,3041.858479,1,1.40668,10.213,0,21.594,0,0.049,0,46.373,0,11.35,10.421
0,2013,0,,564657.7828,551257.3928,17,211,772,48,1274.289729,321.365876,0,0.468413,87.145,0,0,0,4.774,0,0,0,0,0
0,2014,0,,564704.1876,576329.9368,0,312,1397,0,0,2511.656334,0,0.711469,0,0,3.769,0,0,0,81.078,2.464,10.068,2.622
0,2011,0,,564832.7074,478540.6895,7,211,512,0,4998.842438,620.358142,0,0,100,0,0,0,0,0,0,0,0,0
0,2008,0,,564845.8858,475509.1873,7,112,506,104,3771.612684,0,0,0.55881,83.648,0,8.16,0,0,0,0,0,0,0
0,2008,0,,564875.8281,488797.6939,54,231,534,510,3835.936998,508.020513,0,0.657701,80.594,0,1.981,4.709,0,0,0,0,0,0
0,2008,0,,564882.5891,550573.964,17,112,778,355,1296.30015,0,0,1.437699,46.548,0,4.775,10.107,0,0,7.161,0,0,5.941
0,2011,0,,564943.8445,480105.7458,7,211,516,0,4602.718326,1710.165927,0,0,100,0,0,0,0,0,0,0,0,0
1,2014,6,bovine,564944,572934,32,324,1074,0,37.591407,1853.588481,2,0.90993,0,0,0,0,0,0,57.259,0,33.166,9.575
0,2013,0,,565101.2948,517971.7677,30,313,961,0,0,1387.015986,0,0.696935,0,0,0,0,0.408,0,59.906,39.679,0,0
0,2008,0,,565112.255,536593.5196,17,211,731,0,1067.119197,638.791802,0,0.596275,82.955,0,0,7.454,8.976,0,0,0,0,0
0,2008,0,,565200.2451,496108.7037,38,211,559,0,1334.609514,596.671802,1,1.302345,50.023,0,8.025,0,24.21,4.762,0,0,0,0
1,2016,3,ovine,565212.6287,500792.9809,41,112,567,20,168.437585,0,4,1.577189,12.816,0,0,0,12.311,48.164,0,4.576,5.938,5.052
0,2008,0,,565213.0148,540445.7146,17,211,765,299,159.309395,131.501249,0,1.540712,16.261,0,26.749,13.102,0.001,0,35.546,2.123,0,0.075
0,2008,0,,565236.2035,514663.7934,30,231,821,0,126.274519,1076.722924,1,1.753442,0,0,10.372,0,3.892,24.555,23.758,22.229,0,0
1,2013,5,bovine,565254,564194,32,321,1086,0,80.939799,3280.78673,1,0.54275,0,0,0,0,0,0,83.069,1.795,14.356,0.78
1,2011,8,bovine,565366,562860,32,321,1026,0,103.095481,3047.670135,4,0.608629,0,0,0,0,0,0,71.894,0,27.848,0.258
1,2016,3,ovine,565404.9271,501356.2364,41,112,595,250,269.226017,0,4,1.577189,12.816,0,0,0,12.311,48.164,0,4.576,5.938,5.052
0,2014,0,,565436.0051,541872.2094,17,313,899,0,0,1227.140097,0,1.528205,52.22,0,9.165,0,12.302,7.614,3.866,11.227,0,1.715
1,2016,9,ovine,565437,534566,20,112,646,454,2300.998729,30.439482,1,0.576378,73.68,0,0,0,0,0,0,0,0,0
0,2011,0,,565469.7141,528233.5268,30,211,660,0,1490.354649,2180.210073,0,0.670069,71.41,0,0.813,0,27.022,0,0,0,0,0
0,2014,0,,565547.4615,531456.551,30,112,655,490,2814.872186,0,0,0.478068,85.253,0,0.064,0,1.853,0,0,0,0,0
0,2014,0,,565562.5298,515169.9141,54,313,828,143,0,734.784011,1,1.753442,0,0,10.372,0,3.892,24.555,23.758,22.229,0,0
0,2013,0,,565583.7693,480928.6268,7,211,524,0,3980.606474,1922.891903,0,0,100,0,0,0,0,0,0,0,0,0
0,2008,0,,565596.6278,473464.1346,19,211,504,5,2629.399006,214.107916,0,0.479719,83.776,0,0,0,0,0,0,0,0,0
1,2016,3,ovine,565607.29,501332.821,41,112,593,250,182.535629,0,4,1.577189,12.816,0,0,0,12.311,48.164,0,4.576,5.938,5.052
1,2012,7,bovine,565622,562715,32,312,993,0,0,2881.46847,4,0.608629,0,0,0,0,0,0,71.894,0,27.848,0.258
0,2016,0,,565683.5139,535178.6349,20,211,668,454,2037.560006,11.262025,1,0.576378,73.68,0,0,0,0,0,0,0,0,0
0,2014,0,,565700.3907,573696.2758,0,312,1406,0,0,2893.274809,2,0.90993,0,0,0,0,0,0,57.259,0,33.166,9.575
0,2013,0,,565719.6992,474016.9529,19,211,504,5,2501.248583,547.814695,0,0.127738,97.199,0,0,0,0,0,0,0,0,0
0,2014,0,,565823.3279,562957.6998,32,312,1064,0,0,3122.384307,4,0.608629,0,0,0,0,0,0,71.894,0,27.848,0.258
0,2008,0,,565885.1442,574668.7463,0,312,1251,0,0,3647.527758,0,0.645694,0,0,0,0,0,0,79.612,0,11.37,9.018
0,2016,0,,565893.2321,504873.35,41,311,733,6,0,1100.129859,0,1.486627,13.689,0,39.28,8.503,0,29.398,0,0,0,3.232
0,2014,0,,565902.1365,498589.5918,54,243,561,183,134.213563,227.269374,0,1.25052,32.33,0,0.603,0,20.139,41.059,0,0,0,0
0,2013,0,,565936.2616,546349.896,17,312,906,0,0,1557.076703,0,1.071609,7.946,0,34.388,0,0,0,53.13,0,3.258,0
1,2008,7,ovine,565938,501294,41,112,656,250,19.600482,0,4,1.577189,12.816,0,0,0,12.311,48.164,0,4.576,5.938,5.052
0,2013,0,,566000.5983,540627.4243,17,231,780,0,59.17303,243.459782,0,1.540712,16.261,0,26.749,13.102,0.001,0,35.546,2.123,0,0.075
1,2011,7,ovine,566009,514111,54,131,614,0,124.903875,126.575569,1,1.753442,0,0,10.372,0,3.892,24.555,23.758,22.229,0,0
0,2013,0,,566090.6591,493562.5478,54,231,534,4,1015.988179,720.707066,0,1.034031,63.114,0,16.223,16.966,0,0,0,0,0,1.863
1,2015,12,ovine,566108.33,491292.57,54,112,542,288,1877.548118,0,2,1.095766,57.965,0,21.212,5.888,0,0,0,0,0,0
1,2012,8,bovine,566110,495701,54,243,543,162,1020.284191,0,1,1.438987,53.201,0,9.934,12.839,3.401,0,0,0,0,4.501
0,2016,0,,566165.2323,548825.8012,17,312,870,1,0,629.516452,0,1.498158,35.442,0,20.48,8.632,0,0,26.725,0,0,0.898
1,2012,5,alte,566167,516168,54,112,658,302,99.147555,0,4,1.332983,0,0,0,0,0.177,16.135,40.54,22.407,0,0
1,2016,4,ovine,566221.3537,491300.307,54,112,557,288,1770.206707,0,2,1.095766,57.965,0,21.212,5.888,0,0,0,0,0,0
0,2008,0,,566231.704,564835.8086,32,312,1144,0,0,4036.062904,1,0.54275,0,0,0,0,0,0,83.069,1.795,14.356,0.78
0,2014,0,,566286.6062,573514.8694,0,321,1306,0,48.809084,3314.816414,2,0.90993,0,0,0,0,0,0,57.259,0,33.166,9.575
0,2011,0,,566306.0617,470288.4692,35,231,511,132,1158.846854,93.58614,0,0.835677,73.649,0,14.874,0,0,0,0,0,0,0
0,2013,0,,566327.2961,500527.909,54,311,696,0,0,577.929438,4,1.577189,12.816,0,0,0,12.311,48.164,0,4.576,5.938,5.052
0,2015,0,,566328.2565,481396.5314,7,211,523,0,3345.549643,1329.742972,0,0,100,0,0,0,0,0,0,0,0,0
0,2011,0,,566354.6625,549148.6566,17,231,976,1,139.336174,787.314587,0,1.498158,35.442,0,20.48,8.632,0,0,26.725,0,0,0.898
0,2008,0,,566404.9068,552289.5983,16,231,817,0,422.943809,1165.650468,0,1.302596,43.157,0,30.169,0,18.128,0,4.78,0,0,3.765
1,2012,5,alte,566475,515857,54,112,754,150,21.912599,5.003265,4,1.332983,0,0,0,0,0.177,16.135,40.54,22.407,0,0
1,2015,7,bovine,566519,572376,18,321,1278,0,127.032721,3065.159593,2,0.90993,0,0,0,0,0,0,57.259,0,33.166,9.575
0,2011,0,,566568.7253,516563.8606,54,112,730,302,95.079146,6.201281,4,1.332983,0,0,0,0,0.177,16.135,40.54,22.407,0,0
0,2011,0,,566617.0926,514074.9817,54,313,763,0,0,363.50934,1,1.753442,0,0,10.372,0,3.892,24.555,23.758,22.229,0,0
1,2012,4,alte,566665,517320,54,112,682,567,153.479128,0,4,1.332983,0,0,0,0,0.177,16.135,40.54,22.407,0,0
0,2013,0,,566678.3648,572520.4398,18,321,1291,0,145.068055,3264.495907,2,0.90993,0,0,0,0,0,0,57.259,0,33.166,9.575
0,2013,0,,566682.8657,506452.5632,41,231,686,0,398.075567,1286.887518,0,1.452498,46.825,0,20.944,10.897,0.028,2.824,0,0,0,12.904
0,2008,0,,566686.8935,535004.8745,20,211,670,175,2979.162378,324.834275,1,0.576378,73.68,0,0,0,0,0,0,0,0,0
1,2009,8,ovine,566727,501952,41,321,772,0,25.473365,842.761019,1,1.364221,20.022,0,16.807,0.058,0,47.893,0,11.531,3.183,0
1,2012,7,bovine,566787,563536,32,312,1191,0,0,3843.128602,4,0.608629,0,0,0,0,0,0,71.894,0,27.848,0.258
1,2012,7,bovine,566788,563536,32,312,1191,0,0,3843.128602,4,0.608629,0,0,0,0,0,0,71.894,0,27.848,0.258
1,2012,5,alte,566857,517554,54,112,684,567,79.807162,0,4,1.332983,0,0,0,0,0.177,16.135,40.54,22.407,0,0
1,2016,3,ovine,566876.7565,495737.7546,54,112,566,398,358.790351,0,6,0.623998,6,0,9.759,0.066,0,82.6,0,0,0,0
0,2011,0,,566877.1243,518381.6263,54,312,799,12,0,617.027076,0,1.037959,15.076,0,8.405,0,5.72,0,68.008,1.664,0,0
0,2013,0,,566893.5356,499795.1944,54,311,699,0,0,1463.319145,0,0.512833,0,0,0,0,0,85.295,0,0,9.547,5.158
1,2011,10,ovine,566940,494535,54,211,602,353,399.926159,448.007819,3,1.346221,17.608,0,32.274,4.914,0,40.929,0,0,0,1.389
0,2011,0,,566991.0341,553516.9238,16,312,987,0,0,2503.479626,0,0.814914,0,0,33.425,0,0,0,62.131,0,3.996,0.449
1,2012,5,bovine,566998,541249,17,231,827,0,230.624762,1391.415935,3,1.136231,0,0,16.674,4.601,0,0,51.512,0,0,27.213
0,2013,0,,567032.6701,473718.3918,19,211,511,63,1176.826185,547.393201,1,0.944076,69.743,0,10.797,0,0,8.751,0,0,0,0
1,2016,7,bovine,567033,547216,17,321,918,0,82.195868,2197.112158,1,0.885559,0,0,13.037,0,0,0,72.138,8.429,6.396,0
0,2008,0,,567048.7209,579392.7412,0,312,1121,0,0,1531.294629,0,0.541781,0,0,0,0,0,0,76.792,0,23.208,0
1,2013,4,bovine,567063,541091,17,231,820,0,121.313657,1356.931966,3,1.136231,0,0,16.674,4.601,0,0,51.512,0,0,27.213
0,2015,0,,567068.4564,548818.4329,17,312,993,0,0,1514.744295,0,0.720851,0,0,9.445,3.865,0,0,79.476,0,0,0
0,2013,0,,567180.2987,575597.2393,0,312,1170,0,0,3815.524802,0,1.004284,0,0,13.354,0,0,0,52.854,0,33.15,0.641
0,2015,0,,567208.1063,541240.9978,17,324,878,0,169.659277,1559.07567,3,1.136231,0,0,16.674,4.601,0,0,51.512,0,0,27.213
0,2013,0,,567217.7778,547035.2562,17,312,957,0,0,2455.456531,1,0.885559,0,0,13.037,0,0,0,72.138,8.429,6.396,0
1,2013,9,bovine,567249,541005,17,231,832,0,98.126,1483.166535,3,1.136231,0,0,16.674,4.601,0,0,51.512,0,0,27.213
1,2009,8,ovine,567282,506818,41,231,751,0,4.886473,1973.371841,1,1.241748,1.643,0,17.541,0,0.014,48.474,0,0,26.563,5.764
