"","Damage","Year","Month","Targetspp","POINT_X","POINT_Y","PTX","PTY","Bear_abund","Landcover_code","Altitude","Human_population","Dist_to_forest","Dist_to_town","Livestock_killed","Numberdamageperplot","ShannonDivIndex","prop_arable","prop_orchards","prop_pasture","prop_ag_mosaic","prop_seminatural","prop_deciduous","prop_coniferous","prop_mixedforest","prop_grassland","prop_for_regen","Landcover_2","Prop_natural","Prop_ag","Prop_gras","Hunting","Prop_open","Prop_forest"
"730",0,"2012","0","",626127.711,493669.8951,NA,NA,30,"313",754,0,0,2276.969453,0,0,0.650034,0,0,21.142,0,0,75.648,0,3.21,0,0,"310",0,0,21.142,1,21.142,78.858
"731",0,"2011","0","",554069.7824,544990.5319,NA,NA,30,"231",817,0,13.089544,3254.556715,0,0,1.074785,0,0,58.819,0,0,15.25,21.021,0,0,4.91,"231",4.91,0,58.819,1,58.819,36.271
"732",0,"2008","0","",580260.5785,483642.6909,NA,NA,0,"231",525,40,6091.423901,827.660821,0,0,0.826422,65.677,0,26.578,0,0,0,0,0,0,0,"231",0,65.677,26.578,1,26.578,0
"733",0,"2012","0","",526350.5597,542286.3082,NA,NA,42,"313",692,0,0,1067.769296,0,0,1.274404,49.266,0,22.035,0,18.057,0,0,9.053,0,0,"310",18.057,49.266,22.035,1,22.035,9.053
"734",0,"2009","0","",591377.3799,500496.7723,NA,NA,0,"211",552,60,5511.653663,133.715847,0,0,0.657044,78.824,0,8.078,0,0,0,0,0,0,0,"210",0,78.824,8.078,1,8.078,0
"735",0,"2014","0","",657308.5562,447233.0603,NA,NA,0,"311",293,0,0,981.555521,0,0,0.387809,0,0,0,0,0.642,88.203,0,0,0,0,"310",0.642,0,0,1,0,88.203
"736",0,"2011","0","",559665.8105,609269.0827,NA,NA,21,"313",899,0,0,1353.305395,0,0,0.943042,0,0,18.028,12.42,0,0,0.69,67.048,0,0,"310",0,12.42,18.028,1,18.028,67.738
"737",0,"2015","0","",616625.0024,468573.0848,NA,NA,33,"313",1312,0,0,10293.03648,0,0,0.689926,0,0,0,0,0,0,45.989,54.011,0,0,"310",0,0,0,1,0,100
"738",0,"2012","0","",575307.2743,502526.4739,NA,NA,53,"311",818,0,0,3495.877132,0,0,0.839297,0,0,3.609,5.643,0,71.487,19.261,0,0,0,"310",0,5.643,3.609,1,3.609,90.748
"739",0,"2009","0","",657841.2686,502297.6101,NA,NA,0,"221",326,0,30.473005,1606.520268,0,0,1.072935,23.156,0,0,0,7.838,59.391,0,0,0,0,"210",7.838,23.156,0,1,0,59.391
"740",0,"2012","0","",621255.5441,462419.9404,NA,NA,33,"313",1056,0,0,5469.814964,0,0,0.841027,0,0,0,0,0,0,15.498,68.522,0,15.98,"310",15.98,0,0,1,0,84.02
"741",0,"2013","0","",587183.0582,460765.0295,NA,NA,51,"311",967,0,0,1073.573965,1,1,0.906126,0,0,2.389,0,0,63.528,6.213,0,27.87,0,"310",0,0,30.259,1,30.259,69.741
"742",0,"2014","0","",520033.6527,582976.7754,NA,NA,0,"313",1148,0,0,4174.816252,0,0,1.076271,0,0,0,0,0,40.038,23.876,36.086,0,0,"310",0,0,0,1,0,100
"743",0,"2012","0","",549222.9397,599128.1528,NA,NA,27,"313",1064,0,0,3208.454087,0,0,0.420531,0,0,0,0,0,0,0,85.125,0,14.875,"310",14.875,0,0,1,0,85.125
"744",0,"2012","0","",541655.9701,539219.2119,NA,NA,45,"211",870,22,1187.101496,331.786368,1,1,1.040195,68.366,0,0,0.574,14.416,5.346,0,0,0,3.323,"210",17.739,68.94,0,1,0,5.346
"745",0,"2012","0","",582331.5121,540027.096,NA,NA,18,"243",1093,3,46.552281,24.152411,0,0,1.181038,0,0,0,0,13.48,0,42.797,6.624,37.099,0,"240",13.48,0,37.099,1,37.099,49.421
"746",0,"2008","0","",550938.6201,489931.0592,NA,NA,35,"311",884,0,0,3781.838763,0,0,0.45885,0,0,17.188,0,0,82.812,0,0,0,0,"310",0,0,17.188,1,17.188,82.812
"747",0,"2013","0","",611473.3984,477904.434,NA,NA,31,"312",1363,0,0,12158.3822,0,0,0.190804,0,0,0,0,0,0,95.259,0,4.741,0,"310",0,0,4.741,1,4.741,95.259
"748",0,"2009","0","",590079.7019,473345.2058,NA,NA,69,"313",726,0,0,503.881263,0,0,1.149763,0,0,0,5.856,9.005,0.682,36.606,47.673,0,0.164,"310",9.169,5.856,0,1,0,84.961
"749",0,"2015","0","",590566.5625,485047.0727,NA,NA,0,"211",562,0,1432.651298,425.69512,0,0,0.534539,84.35,0,0,0,0,0,0,0,0,0,"210",0,84.35,0,1,0,0
"750",0,"2013","0","",577743.2014,556395.3462,NA,NA,16,"321",1276,0,63.633953,1439.14598,0,0,1.177796,0,0,3.818,3.666,0.173,0,49.482,0,34.63,8.231,"231",8.404,3.666,38.448,1,38.448,49.482
"751",0,"2008","0","",548937.6109,488834.6471,NA,NA,35,"311",694,0,0,3135.236849,0,0,0.053237,0,0,0.86,0,0,99.097,0,0,0,0.043,"310",0.043,0,0.86,1,0.86,99.097
"752",0,"2015","0","",578761.3274,523267.9195,NA,NA,18,"231",881,0,2.405559,1535.967453,0,0,0.735425,0,0,27.892,0,0,0,0.781,69.063,0,2.264,"231",2.264,0,27.892,1,27.892,69.844
"753",0,"2009","0","",643161.6424,449490.1365,NA,NA,0,"222",404,33,168.766763,0,0,0,1.24261,0,0,17.527,9.021,0,29.234,0,0,0,0,"210",0,9.021,17.527,1,17.527,29.234
"754",0,"2009","0","",624548.6809,482032.8658,NA,NA,25,"313",1225,0,0,2319.788433,0,0,0.69984,0,0,0,0,0,0,44.401,55.404,0.195,0,"310",0,0,0.195,1,0.195,99.805
"755",0,"2011","0","",552432.0752,612143.7347,NA,NA,32,"313",940,0,0,1336.435624,0,0,1.190397,0,0,24.349,0,0,0,14.944,51.442,0,9.265,"310",9.265,0,24.349,1,24.349,66.386
"756",0,"2011","0","",549651.5589,568155.9282,NA,NA,45,"231",847,0,85.399956,1731.768346,1,1,0.766104,1.44,0,79.08,1.169,0,0,9.449,0.929,0,7.934,"231",7.934,2.609,79.08,1,79.08,10.378
"757",0,"2015","0","",576803.7127,490611.7379,NA,NA,48,"211",581,216,957.381201,241.742493,1,1,1.233809,17.038,0,34.453,0,0,40.689,0,0,0,0,"210",0,17.038,34.453,1,34.453,40.689
"758",0,"2008","0","",579819.2165,499011.7538,NA,NA,53,"211",631,0,1081.909871,793.533758,2,6,0.747691,79.731,0,7.505,4.351,0.876,0,0,0,0,0,"210",0.876,84.082,7.505,1,7.505,0
"759",0,"2013","0","",633548.6915,474053.5946,NA,NA,15,"243",671,19,110.280643,313.120534,4,23,1.306959,0,0,29.922,0,31.291,32.369,0,0,0,0,"240",31.291,0,29.922,1,29.922,32.369
"760",0,"2013","0","",610925.737,482756.3822,NA,NA,49,"312",1404,0,0,12176.37186,0,0,0.57602,0,0,0,0,0,0,81.439,14.601,3.96,0,"310",0,0,3.96,1,3.96,96.04
"761",0,"2014","0","",555870.3968,562811.9968,NA,NA,22,"211",810,0,1182.197176,2634.108869,1,1,0.64719,79.565,0,11.132,0,9.303,0,0,0,0,0,"210",9.303,79.565,11.132,1,11.132,0
"762",0,"2010","0","",534558.9858,572187.9708,NA,NA,36,"324",851,0,438.32234,2907.591127,0,0,1.229449,24.955,0,51.928,0,9.526,0,1.517,0,0,12.073,"324",21.599,24.955,51.928,1,51.928,1.517
"763",0,"2015","0","",639661.7634,453151.9031,NA,NA,22,"311",478,98,0,555.950225,1,1,0.771453,0,0,0,0,10.757,77.341,0,0,0,0,"310",10.757,0,0,1,0,77.341
"764",0,"2015","0","",652025.3111,500317.7275,NA,NA,19,"311",357,0,0,669.459386,0,0,0.561722,0,0,2.294,0,0.032,82.831,0,0,0,14.073,"310",14.105,0,2.294,1,2.294,82.831
"765",0,"2009","0","",524715.3904,569472.0097,NA,NA,42,"311",1220,0,0,6500.174998,0,0,1.051454,0,0,0,0,0,45.193,20.622,34.185,0,0,"310",0,0,0,1,0,100
"766",0,"2012","0","",553520.3292,516337.6621,NA,NA,56,"243",707,0,69.134041,1009.172678,5,11,1.519094,31.782,0,2.33,0,22.385,28.631,0,0,10.434,0,"240",22.385,31.782,12.764,1,12.764,28.631
"767",0,"2009","0","",642143.3283,478016.1329,NA,NA,26,"231",534,27,16.310235,877.436163,0,0,1.401962,0,0,12.111,6.045,21.692,45.008,15.145,0,0,0,"231",21.692,6.045,12.111,1,12.111,60.153
"768",0,"2008","0","",548505.6728,598334.9059,NA,NA,27,"313",1082,0,0,3286.901829,0,0,0.894591,0,0,0,0,0,0,6.473,60.712,1.118,31.697,"310",31.697,0,1.118,1,1.118,67.185
"769",0,"2015","0","",578857.2092,520837.2884,NA,NA,18,"211",727,0,56.790695,1685.208435,0,0,1.445207,3.132,0,17.009,0,0,24.519,20.229,35.111,0,0,"210",0,3.132,17.009,1,17.009,79.859
"770",0,"2014","0","",653466.7573,479036.4469,NA,NA,12,"311",465,0,0,2447.838327,0,0,0.192855,0,0,4.809,0,0,95.191,0,0,0,0,"310",0,0,4.809,1,4.809,95.191
"771",0,"2010","0","",543811.6701,489951.8504,NA,NA,35,"211",475,0,1190.823585,1359.410086,0,0,0.35099,89.074,0,0.107,0,0,0,0,0,0,0,"210",0,89.074,0.107,1,0.107,0
"772",0,"2013","0","",642476.0253,482749.7992,NA,NA,12,"311",877,17,0,800.582011,0,0,0.831639,0,0,44.622,4.026,0,51.352,0,0,0,0,"310",0,4.026,44.622,1,44.622,51.352
"773",0,"2014","0","",549893.3732,543902.5487,NA,NA,30,"312",1258,0,0,670.028331,0,0,0.00212,0,0,0,0,0,0,99.977,0,0,0.023,"310",0.023,0,0,1,0,99.977
"774",0,"2008","0","",553742.3146,610597.2803,NA,NA,32,"231",750,77,259.341924,189.635874,0,0,1.556111,0,0,38.894,14.007,0,0,24.205,7.709,0,11.299,"231",11.299,14.007,38.894,1,38.894,31.914
"775",0,"2015","0","",615667.0851,464558.6482,NA,NA,0,"312",1276,0,0,6513.749103,0,0,0.565266,0,0,0,0,0,0,74.732,25.268,0,0,"310",0,0,0,1,0,100
"776",0,"2016","0","",643727.8788,463137.553,NA,NA,12,"311",503,0,0,3820.784544,0,0,0,0,0,0,0,0,100,0,0,0,0,"310",0,0,0,0,0,100
"777",0,"2014","0","",537012.0318,571779.5491,NA,NA,36,"231",905,0,28.325697,2378.29447,0,0,1.098105,32.108,0,51.975,0,0,0,5.218,0,0,10.699,"231",10.699,32.108,51.975,1,51.975,5.218
"778",0,"2008","0","",560866.8453,552901.9049,NA,NA,16,"211",762,0,1144.948941,555.943656,0,0,0.741771,75.659,0,8.385,0,0,0,15.213,0,0,0,"210",0,75.659,8.385,1,8.385,15.213
"779",0,"2012","0","",638147.9907,500314.4702,NA,NA,1,"222",444,0,685.537154,105.133674,0,0,1.555017,30.907,0,0,0,14.764,10.071,0,0.945,0,0,"210",14.764,30.907,0,1,0,11.016
"780",0,"2012","0","",630811.3184,465308.1286,NA,NA,15,"312",1016,0,0,2229.255823,0,0,0.462481,0,0,0,0,0,0,1.06,84.919,0,14.02,"310",14.02,0,0,1,0,85.979
"781",0,"2009","0","",520312.7284,557051.21,NA,NA,42,"324",935,0,218.285164,1262.914523,0,0,1.448795,0,0,6.783,17.473,0,0,41.934,0,19.491,14.318,"324",14.318,17.473,26.274,1,26.274,41.934
"782",0,"2008","0","",552140.3697,576096.1225,NA,NA,45,"312",1248,0,0,3670.360777,0,0,0.659122,0,0,0,0,0,0,78.477,0,14.151,7.372,"310",7.372,0,14.151,1,14.151,78.477
"783",0,"2014","0","",518333.0024,544359.7853,NA,NA,31,"243",721,0,19.728074,1729.6464,0,0,1.537229,16.459,0,13.282,0,28.431,11.922,0,0,0,0,"240",28.431,16.459,13.282,1,13.282,11.922
"784",0,"2009","0","",645646.7848,454737.6945,NA,NA,22,"311",523,0,0,104.595069,0,0,0.838771,0,0,0,0,0,46.194,0,0,0,0,"310",0,0,0,1,0,46.194
"785",0,"2013","0","",566678.3648,572520.4398,NA,NA,18,"321",1291,0,145.068055,3264.495907,2,2,0.90993,0,0,0,0,0,0,57.259,0,33.166,9.575,"231",9.575,0,33.166,1,33.166,57.259
"786",0,"2008","0","",550476.5437,554630.6758,NA,NA,36,"313",964,0,0,5841.731324,0,0,0.559803,0,0,0.496,0,0,0,13.759,82.785,0,2.96,"310",2.96,0,0.496,1,0.496,96.544
"787",0,"2014","0","",533884.9543,520996.3941,NA,NA,38,"211",577,35,660.857471,300.313734,2,4,1.494526,42.47,0,17.822,15.146,0,4.307,2.656,0,0,0,"210",0,57.616,17.822,1,17.822,6.963
"788",0,"2012","0","",623576.2211,501653.1831,NA,NA,32,"313",1010,0,0,2710.381857,0,0,0.438242,0,0,0,0,0,0.103,15.441,84.455,0,0,"310",0,0,0,1,0,99.999
"789",0,"2012","0","",595663.479,531192.386,NA,NA,0,"313",1209,0,0,10395.67801,0,0,0.682283,0,0,0,0,0,40.071,0,59.804,0,0.125,"310",0.125,0,0,1,0,99.875
"790",0,"2014","0","",533490.3159,621676.9982,NA,NA,32,"312",1210,0,0,2868.93109,0,0,0.194985,0,0,0.608,0,0,0,95.697,0,3.695,0,"310",0,0,4.303,1,4.303,95.697
"791",0,"2015","0","",616381.5461,495648.2003,NA,NA,28,"243",667,12,179.046095,0,0,0,1.142793,0,0,4.286,0,14.115,0,41.477,40.122,0,0,"240",14.115,0,4.286,1,4.286,81.599
"792",0,"2012","0","",536316.2188,538895.0111,NA,NA,41,"312",729,49,0,0,0,0,1.734367,11.625,0,0,3.153,3.227,6.283,22.324,0,38.377,8.106,"310",11.333,14.778,38.377,1,38.377,28.607
"793",0,"2013","0","",584918.5843,484374.971,NA,NA,0,"231",533,0,6364.672804,2031.432689,0,0,0.673733,59.82,0,40.18,0,0,0,0,0,0,0,"231",0,59.82,40.18,1,40.18,0
"794",0,"2014","0","",540398.2254,546889.9301,NA,NA,45,"324",1129,0,22.610058,4001.670304,0,0,1.054336,0,0,0,0,0,0,26.327,0,25.931,47.742,"324",47.742,0,25.931,1,25.931,26.327
"795",0,"2012","0","",506128.0671,557130.6628,NA,NA,34,"321",849,0,79.517952,2149.876776,0,0,1.291152,0,0,9.081,1.019,44.391,26.918,0,0,18.591,0,"231",44.391,1.019,27.672,1,27.672,26.918
"796",0,"2016","0","",563231.451,546647.1236,NA,NA,17,"211",728,388,1900.395296,391.255452,0,0,1.113243,64.039,0,10.638,0,5.097,0,0,0,0,0,"210",5.097,64.039,10.638,0,10.638,0
"797",0,"2012","0","",534818.6522,602671.4067,NA,NA,32,"312",1012,0,0,1579.615951,0,0,1.320869,0,0,20.909,0,0,0,41.456,0,18.535,19.101,"310",19.101,0,39.444,1,39.444,41.456
"798",0,"2016","0","",576960.3674,481848.2973,NA,NA,0,"211",523,0,2923.582239,767.765013,0,0,0.83933,61.411,0,32.245,0,0,0,0,0,0,0,"210",0,61.411,32.245,0,32.245,0
"799",0,"2012","0","",554372.7961,607390.7375,NA,NA,27,"312",910,0,0,992.584007,2,3,1.006743,0,0,8.837,0,0,0,66.211,0,12.452,12.5,"310",12.5,0,21.289,1,21.289,66.211
"800",0,"2010","0","",545896.4619,605727.6575,NA,NA,32,"321",1057,0,182.394244,2803.962639,0,0,0.587473,0,0,0.098,0,0,0,74.244,0,25.482,0.177,"231",0.177,0,25.58,1,25.58,74.244
"801",0,"2015","0","",594482.9778,502203.3433,NA,NA,58,"231",553,0,4299.990604,598.958007,0,0,1.181881,50.376,0,23.535,6.409,0,0,0,0,0,0,"231",0,56.785,23.535,1,23.535,0
"802",0,"2012","0","",607060.3261,517602.4275,NA,NA,0,"311",1214,0,0,5250.806816,0,0,0.320989,0,0,0,0,0,90.735,0,0.274,8.99,0,"310",0,0,8.99,1,8.99,91.009
"803",0,"2012","0","",612750.4335,494625.0927,NA,NA,28,"313",862,0,0,785.762923,0,0,0.790311,0,0,0,0,0,7.666,23.134,69.2,0,0,"310",0,0,0,1,0,100
"804",0,"2015","0","",606587.4006,497155.7362,NA,NA,60,"312",1002,0,0,7361.507514,0,0,0.691173,0,0,0,0,0,0,73.157,0.681,2.294,23.868,"310",23.868,0,2.294,1,2.294,73.838
"805",0,"2016","0","",608874.5439,510186.6446,NA,NA,60,"313",805,1,0,1616.16029,0,0,0.648761,0,0,0,0,0,20.139,0,76.6,0.309,2.952,"310",2.952,0,0.309,0,0.309,96.739
"806",0,"2009","0","",619945.5839,478054.0508,NA,NA,31,"312",1256,0,0,5951.83602,0,0,0.739283,0,0,0,0,0,0,65.46,31.841,2.7,0,"310",0,0,2.7,1,2.7,97.301
"807",0,"2011","0","",567343.4891,562885.0609,NA,NA,32,"324",1302,0,38.267205,3437.864219,1,1,1.038152,0,0,0,0,0,0,18.061,0,38.024,43.915,"324",43.915,0,38.024,1,38.024,18.061
"808",0,"2008","0","",558573.8661,610990.6992,NA,NA,21,"313",1043,0,0,2925.624461,0,0,1.268235,0,0,1.99,0,0,0,26.82,48.364,8.158,14.668,"310",14.668,0,10.148,1,10.148,75.184
"809",0,"2014","0","",555893.1612,536127.7828,NA,NA,30,"313",1207,0,0,4378.081887,0,0,0.688936,0,0,0,0,0,0,73.764,22.153,0,4.083,"310",4.083,0,0,1,0,95.917
"810",0,"2016","0","",574292.9747,509409.7512,NA,NA,53,"311",879,0,0,2787.828807,1,2,0.946763,0,0,0,0,0,66.717,3.563,18.432,11.289,0,"310",0,0,11.289,0,11.289,88.712
"811",0,"2014","0","",540432.7478,563701.8842,NA,NA,58,"321",1053,0,114.768434,4023.114725,0,0,1.266558,0,0,0,0,0,18.78,0.608,48.224,10.579,21.809,"231",21.809,0,10.579,1,10.579,67.612
"812",0,"2013","0","",621253.5679,463220.1116,NA,NA,33,"313",1041,0,0,6093.622157,0,0,0.841027,0,0,0,0,0,0,15.498,68.522,0,15.98,"310",15.98,0,0,1,0,84.02
"813",0,"2013","0","",567217.7778,547035.2562,NA,NA,17,"312",957,0,0,2455.456531,1,1,0.885559,0,0,13.037,0,0,0,72.138,8.429,6.396,0,"310",0,0,19.433,1,19.433,80.567
"814",0,"2009","0","",625963.2317,494102.4544,NA,NA,30,"311",848,0,0,2120.778713,0,0,0.474189,0,0,0.097,0,0,82.211,0,17.692,0,0,"310",0,0,0.097,1,0.097,99.903
"815",0,"2012","0","",584235.4114,452492.3793,NA,NA,0,"311",1167,0,0,3164.965482,0,0,0.856949,0,0,0.275,0,0,68.327,14.523,16.875,0,0,"310",0,0,0.275,1,0.275,99.725
"816",0,"2015","0","",608549.2983,514635.6862,NA,NA,0,"311",983,0,0,3971.456117,0,0,0.28351,0,0,0,0,0,91.805,0,0,8.195,0,"310",0,0,8.195,1,8.195,91.805
"817",0,"2016","0","",614588.5093,484223.1833,NA,NA,49,"312",1318,0,0,9435.556734,0,0,1.120109,0,0,0,0,0,1.868,36.217,42.995,18.92,0,"310",0,0,18.92,0,18.92,81.08
"818",0,"2012","0","",522101.7173,564194.7803,NA,NA,58,"311",1004,0,0,5577.984231,0,0,1.19481,0,0,0,0,0,40.169,20.068,0,35.31,4.453,"310",4.453,0,35.31,1,35.31,60.237
"819",0,"2016","0","",606060.9115,484623.0433,NA,NA,45,"312",1448,0,0,11648.28075,0,0,0,0,0,0,0,0,0,100,0,0,0,"310",0,0,0,0,0,100
"820",0,"2012","0","",539460.7727,522243.3045,NA,NA,38,"311",770,0,0,4830.564666,0,0,0.367943,0,0,0,0,0.093,88.221,0,0,11.686,0,"310",0.093,0,11.686,1,11.686,88.221
"821",0,"2012","0","",584580.3352,484742.1558,NA,NA,0,"231",530,0,6807.31803,2065.525053,0,0,0.677079,58.939,0,41.061,0,0,0,0,0,0,0,"231",0,58.939,41.061,1,41.061,0
"822",0,"2009","0","",639932.3458,495301.6388,NA,NA,10,"311",441,11,0,453.624574,0,0,1.538954,0,0,1.003,20.967,31.904,29.627,0,0,0,1.223,"310",33.127,20.967,1.003,1,1.003,29.627
"823",0,"2012","0","",630327.3865,479388.557,NA,NA,25,"243",736,12,69.416746,1274.767288,1,1,1.180317,0,0,18.495,0,34.328,42.756,0,4.42,0,0,"240",34.328,0,18.495,1,18.495,47.176
"824",0,"2012","0","",552383.9742,472966.7507,NA,NA,0,"211",493,0,195.436531,1511.221428,0,0,0.693247,71.617,0,25.674,0,0,2.502,0,0,0,0,"210",0,71.617,25.674,1,25.674,2.502
"825",0,"2012","0","",639294.0621,480817.175,NA,NA,26,"311",511,8,0,828.989627,0,0,0.939149,0,0,15.527,7.264,8.125,69.084,0,0,0,0,"310",8.125,7.264,15.527,1,15.527,69.084
"826",0,"2012","0","",578899.4554,537151.9699,NA,NA,20,"324",1109,0,74.533166,3538.95316,0,0,1.173545,0,0,0.541,1.88,0,0,6.762,53.681,29.65,7.486,"324",7.486,1.88,30.191,1,30.191,60.443
"827",0,"2010","0","",529255.0303,575032.8572,NA,NA,36,"243",839,0,196.92062,646.231885,0,0,1.30627,1.835,0,37.745,0,20.528,0,33.622,0,0,6.271,"240",26.799,1.835,37.745,1,37.745,33.622
"828",0,"2014","0","",656832.7902,448508.7169,NA,NA,0,"311",420,0,0,664.673686,0,0,0,0,0,0,0,0,100,0,0,0,0,"310",0,0,0,1,0,100
"829",0,"2014","0","",534573.3615,574068.2151,NA,NA,36,"211",783,0,1971.143581,2122.472145,0,0,0.467566,82.251,0,17.749,0,0,0,0,0,0,0,"210",0,82.251,17.749,1,17.749,0
"830",0,"2014","0","",506207.1705,549020.2959,NA,NA,43,"311",664,0,0,2018.182123,0,0,0.816856,0,0,32.562,4.527,0.315,62.596,0,0,0,0,"310",0.315,4.527,32.562,1,32.562,62.596
"831",0,"2013","0","",578572.6561,474585.99,NA,NA,26,"311",583,492,0,252.313812,7,23,0.872168,4.154,0,0,5.449,6.056,76.666,0.247,0,0,0,"310",6.056,9.603,0,1,0,76.913
"832",0,"2011","0","",567903.4882,535422.035,NA,NA,17,"211",798,0,3172.256497,1261.358306,0,0,0,100,0,0,0,0,0,0,0,0,0,"210",0,100,0,1,0,0
"833",0,"2014","0","",540715.4943,551141.1574,NA,NA,48,"312",1198,0,0,3413.664157,0,0,0.980538,0,0,0,0,0,15.311,63.616,18.544,0,2.529,"310",2.529,0,0,1,0,97.471
"834",0,"2008","0","",565213.0148,540445.7146,NA,NA,17,"211",765,299,159.309395,131.501249,0,0,1.540712,16.261,0,26.749,13.102,0.001,0,35.546,2.123,0,0.075,"210",0.076,29.363,26.749,1,26.749,37.669
"835",0,"2014","0","",539225.9208,542506.6507,NA,NA,45,"231",937,0,690.868429,1701.209227,0,0,1.223055,0,0,56.403,6.904,1.153,0,2.262,11.148,0,22.131,"231",23.284,6.904,56.403,1,56.403,13.41
"836",0,"2012","0","",538078.4691,616544.766,NA,NA,32,"242",890,60,850.053104,370.976382,0,0,0.842554,0,0,0.014,74.122,0,0,4.942,0,11.744,0,"240",0,74.122,11.758,1,11.758,4.942
"837",0,"2016","0","",551926.2262,548449.9931,NA,NA,30,"312",1017,0,0,4912.961656,0,0,0.942225,0,0,18.766,0,0,0,60.687,0,0,20.547,"310",20.547,0,18.766,0,18.766,60.687
"838",0,"2009","0","",645351.3212,510553.718,NA,NA,19,"311",576,0,0,3073.396889,0,0,0.005114,0,0,0,0,0,99.939,0,0.061,0,0,"310",0,0,0,1,0,100
"839",0,"2015","0","",631489.25,485800.2118,NA,NA,10,"112",446,221,220.525918,57.438742,0,0,1.256201,0,0,16.966,2.633,53.571,17.688,0,0,0,0,"100",53.571,2.633,16.966,1,16.966,17.688
"840",0,"2012","0","",647566.0331,480969.4724,NA,NA,12,"231",360,0,49.768352,1772.684762,0,0,0.679566,0,0,41.778,0,0,58.222,0,0,0,0,"231",0,0,41.778,1,41.778,58.222
"841",0,"2014","0","",502073.3375,543057.2707,NA,NA,26,"231",642,0,9.200931,1269.920079,0,0,1.266104,0.077,0,20.265,15.588,4.301,53.323,0,0,0,6.445,"231",10.746,15.665,20.265,1,20.265,53.323
"842",0,"2008","0","",550649.8981,556221.1196,NA,NA,36,"243",858,0,6.861243,5518.669417,1,1,1.609478,0,0,14.226,0,5.882,0,34.5,7.577,11.837,25.978,"240",31.86,0,26.063,1,26.063,42.077
"843",0,"2014","0","",543470.1386,561261.7406,NA,NA,48,"312",1151,0,0,5065.238788,0,0,0.623578,0,0,0,0,0,0,79.286,0,4.91,15.803,"310",15.803,0,4.91,1,4.91,79.286
"844",0,"2012","0","",577836.845,574166.9733,NA,NA,0,"321",1072,100,339.83341,572.298889,0,0,1.393335,17.494,0,0,0,8.379,0,32.348,0,36.886,0,"231",8.379,17.494,36.886,1,36.886,32.348
"845",0,"2008","0","",574496.2921,573322.5807,NA,NA,18,"321",1062,0,12.414268,1893.62814,1,1,1.408461,4.393,0,9.732,0.736,7.818,0,32.949,0,42.335,0,"231",7.818,5.129,52.067,1,52.067,32.949
"846",0,"2012","0","",554957.8392,513897.13,NA,NA,56,"211",579,0,16.047281,312.543855,0,0,1.006217,59.653,0,0,0,0.299,28.894,0,0,5.703,0,"210",0.299,59.653,5.703,1,5.703,28.894
"847",0,"2013","0","",572415.1087,545677.6117,NA,NA,17,"324",1146,0,424.207954,4137.99318,0,0,1.582346,2.151,0,31.073,9.511,0,0,14.32,0.133,12.959,29.853,"324",29.853,11.662,44.032,1,44.032,14.453
"848",0,"2011","0","",569116.8361,506701.5029,NA,NA,41,"311",946,0,0,3712.425122,0,0,0.955897,0,0,0,0,0,69.135,9.48,11.567,9.817,0,"310",0,0,9.817,1,9.817,90.182
"849",0,"2010","0","",535153.7877,616078.1275,NA,NA,32,"324",1025,0,101.37921,1892.474974,0,0,1.264573,0,0,0.934,24.387,0,0,18.703,0,47.474,8.502,"324",8.502,24.387,48.408,1,48.408,18.703
"850",0,"2009","0","",586013.6027,473319.525,NA,NA,26,"311",766,293,0,497.768248,1,5,0.379222,0,0,1.599,0,7.362,90.503,0,0.107,0,0,"310",7.362,0,1.599,1,1.599,90.61
"851",0,"2014","0","",560461.81,523950.2087,NA,NA,30,"312",1187,0,0,6523.530312,0,0,0.860926,0,0,0,0,0,0,64.509,0.001,25.558,9.932,"310",9.932,0,25.558,1,25.558,64.51
"852",0,"2014","0","",552390.0009,612482.3882,NA,NA,32,"313",1000,0,0,1598.789759,0,0,1.190397,0,0,24.349,0,0,0,14.944,51.442,0,9.265,"310",9.265,0,24.349,1,24.349,66.386
"853",0,"2016","0","",571247.8765,518094.4298,NA,NA,54,"312",829,0,0,3552.736124,0,0,1.361023,19.485,0,0.036,0,0,0,34.695,17.212,28.381,0.191,"310",0.191,19.485,28.417,0,28.417,51.907
"854",0,"2012","0","",527198.3996,617021.2488,NA,NA,28,"321",1078,0,121.891843,7681.799639,0,0,0.58872,0,0,0,0,0,0,72.443,0,27.557,0,"231",0,0,27.557,1,27.557,72.443
"855",0,"2009","0","",506273.7689,536909.0797,NA,NA,43,"231",536,0,400.799592,743.5575,0,0,1.547722,20.939,0,27.485,6.202,33.786,7.264,0,0,0,0,"231",33.786,27.141,27.485,1,27.485,7.264
"856",0,"2012","0","",555236.696,520069.2688,NA,NA,56,"311",834,0,0,3584.250625,1,1,0.913916,0,0,0,0,0,52.639,0,8.453,38.908,0,"310",0,0,38.908,1,38.908,61.092
"857",0,"2016","0","",551138.8234,613653.3741,NA,NA,25,"313",1101,0,0,2101.886025,0,0,1.190397,0,0,24.349,0,0,0,14.944,51.442,0,9.265,"310",9.265,0,24.349,0,24.349,66.386
"858",0,"2013","0","",603398.3166,470455.053,NA,NA,52,"313",1374,0,0,4150.836204,0,0,0.438811,0,0,0,0,0,0,9.277,87.911,2.705,0.107,"310",0.107,0,2.705,1,2.705,97.188
